Fluid,Amount,Empty Container,Empty Container Display Name,Empty Container Item,Filled Container,Filled Container Display Name,Filled Container Item
binnie.tequila,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@521,Tequila Can,BinnieCore:containerCan
binnie.tequila,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@521,Tequila Cylinder,BinnieCore:containerCylinder
binnie.vodka,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@513,Vodka Capsule,BinnieCore:containerCapsule
binnie.vodka,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@513,Vodka Capsule,BinnieCore:containerRefractory
binnie.vodka,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@513,Vodka Bucket,BinnieCore:containerBucket
binnie.vodka,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@513,Vodka Bottle,BinnieCore:containerGlass
binnie.vodka,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@513,Vodka Can,BinnieCore:containerCan
binnie.vodka,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@513,Vodka Cylinder,BinnieCore:containerCylinder
binnie.whiskey,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@516,Whiskey Capsule,BinnieCore:containerCapsule
binnie.whiskey,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@516,Whiskey Capsule,BinnieCore:containerRefractory
binnie.whiskey,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@516,Whiskey Bucket,BinnieCore:containerBucket
binnie.whiskey,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@516,Whiskey Bottle,BinnieCore:containerGlass
binnie.whiskey,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@516,Whiskey Can,BinnieCore:containerCan
binnie.whiskey,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@516,Whiskey Cylinder,BinnieCore:containerCylinder
binnie.whiskeycorn,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@517,Bourbon Capsule,BinnieCore:containerCapsule
binnie.whiskeycorn,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@517,Bourbon Capsule,BinnieCore:containerRefractory
binnie.whiskeycorn,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@517,Bourbon Bucket,BinnieCore:containerBucket
binnie.whiskeycorn,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@517,Bourbon Bottle,BinnieCore:containerGlass
binnie.whiskeycorn,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@517,Bourbon Can,BinnieCore:containerCan
binnie.whiskeycorn,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@517,Bourbon Cylinder,BinnieCore:containerCylinder
binnie.whiskeyrye,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@518,Rye Whiskey Capsule,BinnieCore:containerCapsule
binnie.whiskeyrye,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@518,Rye Whiskey Capsule,BinnieCore:containerRefractory
binnie.whiskeyrye,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@518,Rye Whiskey Bottle,BinnieCore:containerGlass
binnie.whiskeyrye,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@518,Rye Whiskey Bucket,BinnieCore:containerBucket
binnie.whiskeyrye,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@518,Rye Whiskey Can,BinnieCore:containerCan
binnie.whiskeyrye,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@518,Rye Whiskey Cylinder,BinnieCore:containerCylinder
binnie.whiskeywheat,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@519,Wheat Whiskey Capsule,BinnieCore:containerCapsule
binnie.whiskeywheat,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@519,Wheat Whiskey Capsule,BinnieCore:containerRefractory
binnie.whiskeywheat,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@519,Wheat Whiskey Bottle,BinnieCore:containerGlass
binnie.whiskeywheat,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@519,Wheat Whiskey Bucket,BinnieCore:containerBucket
binnie.whiskeywheat,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@519,Wheat Whiskey Can,BinnieCore:containerCan
binnie.whiskeywheat,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@519,Wheat Whiskey Cylinder,BinnieCore:containerCylinder
binnie.wineagave,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@396,Agave Wine Capsule,BinnieCore:containerCapsule
binnie.wineagave,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@396,Agave Wine Bucket,BinnieCore:containerBucket
binnie.wineagave,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@396,Agave Wine Capsule,BinnieCore:containerRefractory
binnie.wineagave,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@396,Agave Wine Bottle,BinnieCore:containerGlass
binnie.wineagave,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@396,Agave Wine Can,BinnieCore:containerCan
binnie.wineagave,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@396,Agave Wine Cylinder,BinnieCore:containerCylinder
binnie.wineapricot,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@385,Apricot Wine Capsule,BinnieCore:containerCapsule
binnie.wineapricot,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@385,Apricot Wine Bucket,BinnieCore:containerBucket
binnie.wineapricot,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@385,Apricot Wine Capsule,BinnieCore:containerRefractory
binnie.wineapricot,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@385,Apricot Wine Can,BinnieCore:containerCan
binnie.wineapricot,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@385,Apricot Wine Bottle,BinnieCore:containerGlass
binnie.wineapricot,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@385,Apricot Wine Cylinder,BinnieCore:containerCylinder
binnie.winebanana,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@386,Banana Wine Capsule,BinnieCore:containerCapsule
binnie.winebanana,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@386,Banana Wine Bucket,BinnieCore:containerBucket
binnie.winebanana,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@386,Banana Wine Capsule,BinnieCore:containerRefractory
binnie.winebanana,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@386,Banana Wine Can,BinnieCore:containerCan
binnie.winebanana,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@386,Banana Wine Bottle,BinnieCore:containerGlass
binnie.winebanana,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@386,Banana Wine Cylinder,BinnieCore:containerCylinder
binnie.winecarrot,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@392,Carrot Wine Capsule,BinnieCore:containerCapsule
binnie.winecarrot,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@392,Carrot Wine Bucket,BinnieCore:containerBucket
binnie.winecarrot,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@392,Carrot Wine Capsule,BinnieCore:containerRefractory
binnie.winecarrot,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@392,Carrot Wine Bottle,BinnieCore:containerGlass
binnie.winecarrot,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@392,Carrot Wine Can,BinnieCore:containerCan
binnie.winecarrot,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@392,Carrot Wine Cylinder,BinnieCore:containerCylinder
binnie.winecherry,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@387,Cherry Wine Capsule,BinnieCore:containerCapsule
binnie.winecherry,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@387,Cherry Wine Bucket,BinnieCore:containerBucket
binnie.winecherry,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@387,Cherry Wine Capsule,BinnieCore:containerRefractory
binnie.winecherry,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@387,Cherry Wine Can,BinnieCore:containerCan
binnie.winecherry,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@387,Cherry Wine Bottle,BinnieCore:containerGlass
binnie.winecherry,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@387,Cherry Wine Cylinder,BinnieCore:containerCylinder
binnie.winecitrus,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@398,Citrus Wine Capsule,BinnieCore:containerCapsule
binnie.winecitrus,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@398,Citrus Wine Bucket,BinnieCore:containerBucket
binnie.winecitrus,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@398,Citrus Wine Capsule,BinnieCore:containerRefractory
binnie.winecitrus,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@398,Citrus Wine Bottle,BinnieCore:containerGlass
binnie.winecitrus,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@398,Citrus Wine Can,BinnieCore:containerCan
binnie.winecitrus,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@398,Citrus Wine Cylinder,BinnieCore:containerCylinder
binnie.winecranberry,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@399,Cranberry Wine Capsule,BinnieCore:containerCapsule
binnie.winecranberry,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@399,Cranberry Wine Bucket,BinnieCore:containerBucket
binnie.winecranberry,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@399,Cranberry Wine Capsule,BinnieCore:containerRefractory
binnie.winecranberry,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@399,Cranberry Wine Bottle,BinnieCore:containerGlass
binnie.winecranberry,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@399,Cranberry Wine Can,BinnieCore:containerCan
binnie.winecranberry,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@399,Cranberry Wine Cylinder,BinnieCore:containerCylinder
binnie.wineelderberry,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@388,Elderberry Wine Capsule,BinnieCore:containerCapsule
binnie.wineelderberry,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@388,Elderberry Wine Bucket,BinnieCore:containerBucket
binnie.wineelderberry,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@388,Elderberry Wine Capsule,BinnieCore:containerRefractory
binnie.wineelderberry,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@388,Elderberry Wine Can,BinnieCore:containerCan
binnie.wineelderberry,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@388,Elderberry Wine Bottle,BinnieCore:containerGlass
binnie.wineelderberry,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@388,Elderberry Wine Cylinder,BinnieCore:containerCylinder
binnie.winefortified,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@520,Fortified Wine Capsule,BinnieCore:containerCapsule
binnie.winefortified,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@520,Fortified Wine Capsule,BinnieCore:containerRefractory
binnie.winefortified,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@520,Fortified Wine Bottle,BinnieCore:containerGlass
binnie.winefortified,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@520,Fortified Wine Bucket,BinnieCore:containerBucket
binnie.winefortified,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@520,Fortified Wine Can,BinnieCore:containerCan
binnie.winefortified,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@520,Fortified Wine Cylinder,BinnieCore:containerCylinder
binnie.winepineapple,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@400,Pineapple Wine Capsule,BinnieCore:containerCapsule
binnie.winepineapple,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@400,Pineapple Wine Bucket,BinnieCore:containerBucket
binnie.winepineapple,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@400,Pineapple Wine Capsule,BinnieCore:containerRefractory
binnie.winepineapple,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@400,Pineapple Wine Bottle,BinnieCore:containerGlass
binnie.winepineapple,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@400,Pineapple Wine Can,BinnieCore:containerCan
binnie.winepineapple,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@400,Pineapple Wine Cylinder,BinnieCore:containerCylinder
binnie.wineplum,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@391,Plum Wine Capsule,BinnieCore:containerCapsule
binnie.wineplum,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@391,Plum Wine Bucket,BinnieCore:containerBucket
binnie.wineplum,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@391,Plum Wine Capsule,BinnieCore:containerRefractory
binnie.wineplum,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@391,Plum Wine Bottle,BinnieCore:containerGlass
binnie.wineplum,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@391,Plum Wine Can,BinnieCore:containerCan
binnie.wineplum,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@391,Plum Wine Cylinder,BinnieCore:containerCylinder
binnie.winered,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@394,Red Wine Capsule,BinnieCore:containerCapsule
binnie.winered,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@394,Red Wine Bucket,BinnieCore:containerBucket
binnie.winered,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@394,Red Wine Capsule,BinnieCore:containerRefractory
binnie.winered,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@394,Red Wine Bottle,BinnieCore:containerGlass
binnie.winered,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@394,Red Wine Can,BinnieCore:containerCan
binnie.winered,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@394,Red Wine Cylinder,BinnieCore:containerCylinder
binnie.winesparkling,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@395,Sparkling Wine Capsule,BinnieCore:containerCapsule
binnie.winesparkling,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@395,Sparkling Wine Bucket,BinnieCore:containerBucket
binnie.winesparkling,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@395,Sparkling Wine Capsule,BinnieCore:containerRefractory
binnie.winesparkling,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@395,Sparkling Wine Bottle,BinnieCore:containerGlass
binnie.winesparkling,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@395,Sparkling Wine Can,BinnieCore:containerCan
binnie.winesparkling,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@395,Sparkling Wine Cylinder,BinnieCore:containerCylinder
binnie.winetomato,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@401,Tomato Wine Capsule,BinnieCore:containerCapsule
binnie.winetomato,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@401,Tomato Wine Bucket,BinnieCore:containerBucket
binnie.winetomato,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@401,Tomato Wine Capsule,BinnieCore:containerRefractory
binnie.winetomato,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@401,Tomato Wine Bottle,BinnieCore:containerGlass
binnie.winetomato,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@401,Tomato Wine Can,BinnieCore:containerCan
binnie.winetomato,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@401,Tomato Wine Cylinder,BinnieCore:containerCylinder
binnie.winewhite,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@393,White Wine Capsule,BinnieCore:containerCapsule
binnie.winewhite,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@393,White Wine Bucket,BinnieCore:containerBucket
binnie.winewhite,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@393,White Wine Capsule,BinnieCore:containerRefractory
binnie.winewhite,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@393,White Wine Bottle,BinnieCore:containerGlass
binnie.winewhite,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@393,White Wine Can,BinnieCore:containerCan
binnie.winewhite,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@393,White Wine Cylinder,BinnieCore:containerCylinder
biodiesel,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.ImmersiveEngineering.fluidContainers@6,Bottle of Biodiesel,ImmersiveEngineering:fluidContainers
biodiesel,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.ImmersiveEngineering.fluidContainers@7,Bucket of Biodiesel,ImmersiveEngineering:fluidContainers
bioethanol,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.for.waxCapsuleEthanol@0,Ethanol Capsule,Forestry:waxCapsuleEthanol
bioethanol,8000,1xitem.capsule.void@0,Empty Void Capsule,MagicBees:capsule.void,1xitem.capsule.void@4,Bioethanol Void Capsule,MagicBees:capsule.void
bioethanol,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.for.refractoryEthanol@0,Ethanol Capsule,Forestry:refractoryEthanol
bioethanol,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30706,Ethanol Cell,gregtech:gt.metaitem.01
bioethanol,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.for.bucketEthanol@0,Ethanol Bucket,Forestry:bucketEthanol
bioethanol,2000,1xitem.capsule.magic@0,Empty Magic Capsule,MagicBees:capsule.magic,1xitem.capsule.magic@4,Bioethanol Magic Capsule,MagicBees:capsule.magic
bioethanol,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.for.canEthanol@0,Ethanol Can,Forestry:canEthanol
biofuel,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.mfr.bucket.biofuel@0,BioFuel Bucket,MineFactoryReloaded:bucket.biofuel
biomass,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.for.waxCapsuleBiomass@0,Biomass Capsule,Forestry:waxCapsuleBiomass
biomass,8000,1xitem.capsule.void@0,Empty Void Capsule,MagicBees:capsule.void,1xitem.capsule.void@3,Biomass Void Capsule,MagicBees:capsule.void
biomass,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30704,Biomass Cell,gregtech:gt.metaitem.01
