Ore Name,ItemStack,Item ID,Display Name,Wildcard
cellPlasmaSilver,1xgt.metaitem.01@31054,gregtech:gt.metaitem.01,Silver Plasma Cell,false
cellPlasmaSodium,1xgt.metaitem.01@31017,gregtech:gt.metaitem.01,Sodium Plasma Cell,false
cellPlasmaSulfur,1xgt.metaitem.01@31022,gregtech:gt.metaitem.01,Sulfur Plasma Cell,false
cellPlasmaTantalum,1xgt.metaitem.01@31080,gregtech:gt.metaitem.01,Tantalum Plasma Cell,false
cellPlasmaThorium,1xgt.metaitem.01@31096,gregtech:gt.metaitem.01,Thorium Plasma Cell,false
cellPlasmaTin,1xgt.metaitem.01@31057,gregtech:gt.metaitem.01,Tin Plasma Cell,false
cellPlasmaTitanium,1xgt.metaitem.01@31028,gregtech:gt.metaitem.01,Titanium Plasma Cell,false
cellPlasmaTritium,1xgt.metaitem.01@31003,gregtech:gt.metaitem.01,Tritium Plasma Cell,false
cellPlasmaTungsten,1xgt.metaitem.01@31081,gregtech:gt.metaitem.01,Tungsten Plasma Cell,false
cellPlasmaUranium,1xgt.metaitem.01@31098,gregtech:gt.metaitem.01,Uranium 238 Plasma Cell,false
cellPlasmaUranium235,1xgt.metaitem.01@31097,gregtech:gt.metaitem.01,Uranium 235 Plasma Cell,false
cellPlasmaVanadium,1xgt.metaitem.01@31029,gregtech:gt.metaitem.01,Vanadium Plasma Cell,false
cellPlasmaYttrium,1xgt.metaitem.01@31045,gregtech:gt.metaitem.01,Yttrium Plasma Cell,false
cellPlasmaZinc,1xgt.metaitem.01@31036,gregtech:gt.metaitem.01,Zinc Plasma Cell,false
cellRadon,1xgt.metaitem.01@30093,gregtech:gt.metaitem.01,Radon Cell,false
cellSeedOil,1xgt.metaitem.01@30713,gregtech:gt.metaitem.01,Seed Oil Cell,false
cellSeedOilHemp,1xgt.metaitem.01@30722,gregtech:gt.metaitem.01,Hemp Seed Oil Cell,false
cellSeedOilLin,1xgt.metaitem.01@30723,gregtech:gt.metaitem.01,Lin Seed Oil Cell,false
cellSiliconDioxide,1xgt.metaitem.01@30837,gregtech:gt.metaitem.01,Silicon Dioxide Cell,false
cellSnow,1xgt.metaitem.01@30728,gregtech:gt.metaitem.01,Snow Cell,false
cellSodiumPersulfate,1xgt.metaitem.01@30718,gregtech:gt.metaitem.01,Sodium Persulfate Cell,false
cellSodiumSulfide,1xgt.metaitem.01@30719,gregtech:gt.metaitem.01,Sodium Sulfide Cell,false
cellSulfuricAcid,1xgt.metaitem.01@30720,gregtech:gt.metaitem.01,Sulfuric Acid Cell,false
cellSulfuricGas,1xgt.metaitem.01@30734,gregtech:gt.metaitem.01,Sulfuric Gas Cell,false
cellSulfuricHeavyFuel,1xgt.metaitem.01@30738,gregtech:gt.metaitem.01,Sulfuric Heavy Fuel Cell,false
cellSulfuricLightFuel,1xgt.metaitem.01@30737,gregtech:gt.metaitem.01,Sulfuric Light Fuel Cell,false
cellSulfuricNaphtha,1xgt.metaitem.01@30736,gregtech:gt.metaitem.01,Sulfuric Naphtha Cell,false
cellTitaniumtetrachloride,1xgt.metaitem.01@30376,gregtech:gt.metaitem.01,Titaniumtetrachloride Cell,false
cellTritium,1xgt.metaitem.01@30003,gregtech:gt.metaitem.01,Tritium Cell,false
cellUUAmplifier,1xgt.metaitem.01@30721,gregtech:gt.metaitem.01,UU-Amplifier Cell,false
cellUUMatter,1xic2.itemCellEmpty@3,IC2:itemCellEmpty,UuMatter Cell,false
cellWater,1xic2.itemCellEmpty@1,IC2:itemCellEmpty,Water Cell,false
charcoal,1xitem.coal@1,minecraft:coal,Charcoal,false
chest,1xtile.chest@0,minecraft:chest,Invalid OreDictionary Tag,false
chest,1xtile.chestTrap@0,minecraft:trapped_chest,Invalid OreDictionary Tag,false
chestWood,1xtile.chest@0,minecraft:chest,Chest,false
chipDiamond,1xitem.oc.multi@111,OpenComputers:item,Diamond Chip,false
chipsetAnyIron,1xitem.redstoneChipset@1,BuildCraft|Silicon:redstoneChipset,Iron Chipset,false
chipsetComp,1xitem.redstoneChipset@6,BuildCraft|Silicon:redstoneChipset,Redstone Comp Chipset,false
chipsetDiamond,1xitem.redstoneChipset@3,BuildCraft|Silicon:redstoneChipset,Diamond Chipset,false
chipsetEmerald,1xitem.redstoneChipset@7,BuildCraft|Silicon:redstoneChipset,Emerald Chipset,false
chipsetGold,1xitem.redstoneChipset@2,BuildCraft|Silicon:redstoneChipset,Golden Chipset,false
chipsetIron,1xitem.redstoneChipset@1,BuildCraft|Silicon:redstoneChipset,Iron Chipset,false
chipsetPulsating,1xitem.redstoneChipset@4,BuildCraft|Silicon:redstoneChipset,Pulsating Chipset,false
chipsetQuartz,1xitem.redstoneChipset@5,BuildCraft|Silicon:redstoneChipset,Quartz Chipset,false
chipsetRed,1xitem.redstoneChipset@0,BuildCraft|Silicon:redstoneChipset,Redstone Chipset,false
chunkAluminium,1xitem.chunks@13,Magneticraft:item.chunks,Aluminium Chunk,false
chunkArdite,1xitem.chunks@10,Magneticraft:item.chunks,Ardite Chunk,false
chunkBismuth,1xitem.chunks@17,Magneticraft:item.chunks,Bismuth Chunk,false
chunkChromium,1xitem.chunks@18,Magneticraft:item.chunks,Chromium Chunk,false
chunkCobalt,1xitem.chunks@11,Magneticraft:item.chunks,Cobalt Chunk,false
chunkCopper,1xitem.chunks@2,Magneticraft:item.chunks,Copper Chunk,false
chunkGalena,1xitem.chunks@23,Magneticraft:item.chunks,Galena Chunk,false
chunkGold,1xitem.chunks@1,Magneticraft:item.chunks,Gold Chunk,false
chunkIridium,1xitem.chunks@21,Magneticraft:item.chunks,Iridium Chunk,false
chunkIron,1xitem.chunks@0,Magneticraft:item.chunks,Iron Chunk,false
chunkLead,1xitem.chunks@5,Magneticraft:item.chunks,Lead Chunk,false
chunkLithium,1xitem.chunks@20,Magneticraft:item.chunks,Lithium Chunk,false
chunkManganese,1xitem.chunks@22,Magneticraft:item.chunks,Manganese Chunk,false
chunkMithril,1xitem.chunks@19,Magneticraft:item.chunks,Mithril Chunk,false
chunkNickel,1xitem.chunks@9,Magneticraft:item.chunks,Nickel Chunk,false
chunkOsmium,1xitem.chunks@16,Magneticraft:item.chunks,Osmium Chunk,false
chunkPlatinum,1xitem.chunks@14,Magneticraft:item.chunks,Platinum Chunk,false
chunkSilver,1xitem.chunks@6,Magneticraft:item.chunks,Silver Chunk,false
chunkThorium,1xitem.chunks@8,Magneticraft:item.chunks,Thorium Chunk,false
chunkTin,1xitem.chunks@3,Magneticraft:item.chunks,Tin Chunk,false
chunkTitanium,1xitem.chunks@15,Magneticraft:item.chunks,Titanium Chunk,false
chunkTungsten,1xitem.chunks@4,Magneticraft:item.chunks,Tungsten Chunk,false
chunkUranium,1xitem.chunks@7,Magneticraft:item.chunks,Uranium Chunk,false
chunkZinc,1xitem.chunks@12,Magneticraft:item.chunks,Zinc Chunk,false
circuitAdvanced,1xic2.itemPartCircuitAdv@0,IC2:itemPartCircuitAdv,Advanced Circuit,false
circuitAdvanced,1xgt.metaitem.01@32703,gregtech:gt.metaitem.01,Processor Assembly,false
circuitAdvanced,1xgt.metaitem.03@32082,gregtech:gt.metaitem.03,Nanoprocessor,false
circuitAdvanced,1xitem.null@1,Mekanism:ControlCircuit,Advanced Control Circuit,false
circuitBasic,1xic2.itemPartCircuit@0,IC2:itemPartCircuit,Electronic Circuit,false
circuitBasic,1xgt.metaitem.01@32701,gregtech:gt.metaitem.01,Integrated Logic Circuit,false
circuitBasic,1xitem.null@0,Mekanism:ControlCircuit,Basic Control Circuit,false
circuitData,1xgt.metaitem.01@32704,gregtech:gt.metaitem.01,Workstation,false
circuitData,1xgt.metaitem.01@32708,gregtech:gt.metaitem.01,Data Stick,false
circuitData,1xgt.metaitem.03@32083,gregtech:gt.metaitem.03,Nanoprocessor Assembly,false
circuitData,1xgt.metaitem.03@32085,gregtech:gt.metaitem.03,Quantumprocessor,false
circuitElite,1xgt.metaitem.01@32705,gregtech:gt.metaitem.01,Mainframe,false
circuitElite,1xgt.metaitem.03@32084,gregtech:gt.metaitem.03,Elite Nanocomputer,false
circuitElite,1xgt.metaitem.03@32086,gregtech:gt.metaitem.03,Quantumprocessor Assembly,false
circuitElite,1xgt.metaitem.03@32089,gregtech:gt.metaitem.03,Crystalprocessor,false
circuitElite,1xitem.null@2,Mekanism:ControlCircuit,Elite Control Circuit,false
circuitGood,1xgt.metaitem.01@32702,gregtech:gt.metaitem.01,Good Electronic Circuit,false
circuitGood,1xgt.metaitem.03@32079,gregtech:gt.metaitem.03,Good Integrated Circuit,false
circuitGood,1xgt.metaitem.03@32080,gregtech:gt.metaitem.03,Integrated Processor,false
circuitInfinite,1xgt.metaitem.03@32095,gregtech:gt.metaitem.03,Wetware Mainframe,false
circuitMaster,1xgt.metaitem.01@32706,gregtech:gt.metaitem.01,Nanoprocessor Mainframe,false
circuitMaster,1xgt.metaitem.01@32707,gregtech:gt.metaitem.01,Data Orb,false
circuitMaster,1xgt.metaitem.03@32087,gregtech:gt.metaitem.03,Master Quantumcomputer,false
circuitMaster,1xgt.metaitem.03@32092,gregtech:gt.metaitem.03,Wetwareprocessor,false
circuitPrimitive,1xgt.metaitem.01@32700,gregtech:gt.metaitem.01,Vacuum Tube,false
circuitSuperconductor,1xgt.metaitem.03@32091,gregtech:gt.metaitem.03,Crystalprocessor Mainframe,false
circuitSuperconductor,1xgt.metaitem.03@32094,gregtech:gt.metaitem.03,Wetware Supercomputer,false
circuitUltimate,1xgt.metaitem.03@32088,gregtech:gt.metaitem.03,Quantumprocessor Mainframe,false
circuitUltimate,1xgt.metaitem.03@32090,gregtech:gt.metaitem.03,Crystalprocessor Assembly,false
circuitUltimate,1xgt.metaitem.03@32093,gregtech:gt.metaitem.03,Wetwareprocessor Assembly,false
circuitUltimate,1xitem.null@3,Mekanism:ControlCircuit,Ultimate Control Circuit,false
clothManaweave,1xitem.manaResource@22,Botania:manaResource,Manaweave Cloth,false
cloud,1xtile.chisel.cloud@0,chisel:cloud,Cloud,false
clumpAnyCopper,1xitem.null@3,Mekanism:Clump,Copper Clump,false
clumpAnyIron,1xitem.null@0,Mekanism:Clump,Iron Clump,false
clumpCopper,1xitem.null@3,Mekanism:Clump,Copper Clump,false
clumpGold,1xitem.null@1,Mekanism:Clump,Gold Clump,false
clumpIron,1xitem.null@0,Mekanism:Clump,Iron Clump,false
clumpLead,1xitem.null@6,Mekanism:Clump,Lead Clump,false
clumpOsmium,1xitem.null@2,Mekanism:Clump,Osmium Clump,false
clumpSilver,1xitem.null@5,Mekanism:Clump,Silver Clump,false
clumpTin,1xitem.null@4,Mekanism:Clump,Tin Clump,false
clusterAdamantine,1xitem.WG_Cluster@27,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterAlduorite,1xitem.WG_Cluster@14,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterAluminum,1xitem.WG_Cluster@0,WitchingGadgets:item.WG_Cluster,Native Aluminum Cluster,false
clusterArdite,1xitem.WG_Cluster@2,WitchingGadgets:item.WG_Cluster,Native Ardite Cluster,false
clusterAstralSilver,1xitem.WG_Cluster@22,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterAtlarus,1xitem.WG_Cluster@28,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterCarmot,1xitem.WG_Cluster@23,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterCeruclase,1xitem.WG_Cluster@13,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterCinnabar,1xitem.ItemNugget@21,Thaumcraft:ItemNugget,Native Cinnabar Cluster,false
clusterCobalt,1xitem.WG_Cluster@1,WitchingGadgets:item.WG_Cluster,Native Cobalt Cluster,false
clusterCopper,1xitem.ItemNugget@17,Thaumcraft:ItemNugget,Native Copper Cluster,false
clusterDeepIron,1xitem.WG_Cluster@19,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterEximite,1xitem.WG_Cluster@29,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterFZDarkIron,1xitem.WG_Cluster@4,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterGold,1xitem.ItemNugget@31,Thaumcraft:ItemNugget,Native Gold Cluster,false
clusterIgnatius,1xitem.WG_Cluster@8,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterInfuscolium,1xitem.WG_Cluster@20,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterIron,1xitem.ItemNugget@16,Thaumcraft:ItemNugget,Native Iron Cluster,false
clusterKalendrite,1xitem.WG_Cluster@15,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterLead,1xitem.ItemNugget@20,Thaumcraft:ItemNugget,Native Lead Cluster,false
clusterLemurite,1xitem.WG_Cluster@10,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterManganese,1xitem.WG_Cluster@5,WitchingGadgets:item.WG_Cluster,Native Manganese Cluster,false
clusterMeutoite,1xitem.WG_Cluster@30,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterMidasium,1xitem.WG_Cluster@11,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterMithril,1xitem.WG_Cluster@24,WitchingGadgets:item.WG_Cluster,Native Mithril Cluster,false
clusterNickel,1xitem.WG_Cluster@3,WitchingGadgets:item.WG_Cluster,Native Nickel Cluster,false
clusterOrichalcum,1xitem.WG_Cluster@26,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterOureclase,1xitem.WG_Cluster@21,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterPlatinum,1xitem.WG_Cluster@7,WitchingGadgets:item.WG_Cluster,Native Platinum Cluster,false
clusterPrometheum,1xitem.WG_Cluster@18,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterRubracium,1xitem.WG_Cluster@25,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterSanguinite,1xitem.WG_Cluster@17,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterShadowIron,1xitem.WG_Cluster@9,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterSilver,1xitem.ItemNugget@19,Thaumcraft:ItemNugget,Native Silver Cluster,false
clusterTin,1xitem.ItemNugget@18,Thaumcraft:ItemNugget,Native Tin Cluster,false
clusterVulcanite,1xitem.WG_Cluster@16,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterVyroxeres,1xitem.WG_Cluster@12,WitchingGadgets:item.WG_Cluster,Native  Cluster,false
clusterZinc,1xitem.WG_Cluster@6,WitchingGadgets:item.WG_Cluster,Native Zinc Cluster,false
coal,1xitem.coal@0,minecraft:coal,Coal,false
cobaltRod,1xitem.tconstruct.ToolRod@10,TConstruct:toolRod,Cobalt Tool Rod,false
cobblestone,1xtile.stonebrick@0,minecraft:cobblestone,Cobblestone,false
cobblestone,1xtile.mfr.decorative.stone@2,MineFactoryReloaded:stone,Cobble Blackstone,false
cobblestone,1xtile.mfr.decorative.stone@3,MineFactoryReloaded:stone,Cobble Whitestone,false
cobblestone,1xtile.stoneMoss@32767,minecraft:mossy_cobblestone,(wildcard),true
cobblestone,1xtile.extrautils:color_stonebrick@0,ExtraUtilities:color_stonebrick,Colored Cobblestone (White Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@1,ExtraUtilities:color_stonebrick,Colored Cobblestone (Orange Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@2,ExtraUtilities:color_stonebrick,Colored Cobblestone (Magenta Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@3,ExtraUtilities:color_stonebrick,Colored Cobblestone (Light Blue Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@4,ExtraUtilities:color_stonebrick,Colored Cobblestone (Yellow Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@5,ExtraUtilities:color_stonebrick,Colored Cobblestone (Lime Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@6,ExtraUtilities:color_stonebrick,Colored Cobblestone (Pink Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@7,ExtraUtilities:color_stonebrick,Colored Cobblestone (Gray Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@8,ExtraUtilities:color_stonebrick,Colored Cobblestone (Light Gray Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@9,ExtraUtilities:color_stonebrick,Colored Cobblestone (Cyan Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@10,ExtraUtilities:color_stonebrick,Colored Cobblestone (Purple Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@11,ExtraUtilities:color_stonebrick,Colored Cobblestone (Blue Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@12,ExtraUtilities:color_stonebrick,Colored Cobblestone (Brown Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@13,ExtraUtilities:color_stonebrick,Colored Cobblestone (Green Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@14,ExtraUtilities:color_stonebrick,Colored Cobblestone (Red Frequency),false
cobblestone,1xtile.extrautils:color_stonebrick@15,ExtraUtilities:color_stonebrick,Colored Cobblestone (Black Frequency),false
cobblestoneBlack,1xtile.extrautils:color_stonebrick@0,ExtraUtilities:color_stonebrick,Colored Cobblestone (White Frequency),false
cobblestoneBlue,1xtile.extrautils:color_stonebrick@4,ExtraUtilities:color_stonebrick,Colored Cobblestone (Yellow Frequency),false
cobblestoneBrown,1xtile.extrautils:color_stonebrick@3,ExtraUtilities:color_stonebrick,Colored Cobblestone (Light Blue Frequency),false
cobblestoneCyan,1xtile.extrautils:color_stonebrick@6,ExtraUtilities:color_stonebrick,Colored Cobblestone (Pink Frequency),false
cobblestoneGray,1xtile.extrautils:color_stonebrick@8,ExtraUtilities:color_stonebrick,Colored Cobblestone (Light Gray Frequency),false
cobblestoneGreen,1xtile.extrautils:color_stonebrick@2,ExtraUtilities:color_stonebrick,Colored Cobblestone (Magenta Frequency),false
cobblestoneLightBlue,1xtile.extrautils:color_stonebrick@12,ExtraUtilities:color_stonebrick,Colored Cobblestone (Brown Frequency),false
cobblestoneLightGray,1xtile.extrautils:color_stonebrick@7,ExtraUtilities:color_stonebrick,Colored Cobblestone (Gray Frequency),false
cobblestoneLime,1xtile.extrautils:color_stonebrick@10,ExtraUtilities:color_stonebrick,Colored Cobblestone (Purple Frequency),false
cobblestoneMagenta,1xtile.extrautils:color_stonebrick@13,ExtraUtilities:color_stonebrick,Colored Cobblestone (Green Frequency),false
cobblestoneOrange,1xtile.extrautils:color_stonebrick@14,ExtraUtilities:color_stonebrick,Colored Cobblestone (Red Frequency),false
cobblestonePink,1xtile.extrautils:color_stonebrick@9,ExtraUtilities:color_stonebrick,Colored Cobblestone (Cyan Frequency),false
cobblestonePurple,1xtile.extrautils:color_stonebrick@5,ExtraUtilities:color_stonebrick,Colored Cobblestone (Lime Frequency),false
cobblestoneRed,1xtile.extrautils:color_stonebrick@1,ExtraUtilities:color_stonebrick,Colored Cobblestone (Orange Frequency),false
cobblestoneWhite,1xtile.extrautils:color_stonebrick@15,ExtraUtilities:color_stonebrick,Colored Cobblestone (Black Frequency),false
cobblestoneYellow,1xtile.extrautils:color_stonebrick@11,ExtraUtilities:color_stonebrick,Colored Cobblestone (Blue Frequency),false
coilAluminum,1xtile.coil@9,libVulpes:libVulpescoil0,Aluminum Coil,false
coilCopper,1xtile.coil@4,libVulpes:libVulpescoil0,Copper Coil,false
coilGold,1xtile.coil@2,libVulpes:libVulpescoil0,Gold Coil,false
coilIridium,1xtile.coil@10,libVulpes:libVulpescoil0,Iridium Coil,false
coilTitanium,1xtile.coil@7,libVulpes:libVulpescoil0,Titanium Coil,false
compressedCobblestone1x,1xtile.extrautils:cobblestone_compressed@0,ExtraUtilities:cobblestone_compressed,Compressed Cobblestone,false
compressedCobblestone2x,1xtile.extrautils:cobblestone_compressed@1,ExtraUtilities:cobblestone_compressed,Double Compressed Cobblestone,false
compressedCobblestone3x,1xtile.extrautils:cobblestone_compressed@2,ExtraUtilities:cobblestone_compressed,Triple Compressed Cobblestone,false
compressedCobblestone4x,1xtile.extrautils:cobblestone_compressed@3,ExtraUtilities:cobblestone_compressed,Quadruple Compressed Cobblestone,false
compressedCobblestone5x,1xtile.extrautils:cobblestone_compressed@4,ExtraUtilities:cobblestone_compressed,Quintuple Compressed Cobblestone,false
compressedCobblestone6x,1xtile.extrautils:cobblestone_compressed@5,ExtraUtilities:cobblestone_compressed,Sextuple Compressed Cobblestone,false
compressedCobblestone7x,1xtile.extrautils:cobblestone_compressed@6,ExtraUtilities:cobblestone_compressed,Septuple Compressed Cobblestone,false
compressedCobblestone8x,1xtile.extrautils:cobblestone_compressed@7,ExtraUtilities:cobblestone_compressed,Octuple Compressed Cobblestone,false
compressedDirt1x,1xtile.extrautils:cobblestone_compressed@8,ExtraUtilities:cobblestone_compressed,Compressed Dirt,false
compressedDirt2x,1xtile.extrautils:cobblestone_compressed@9,ExtraUtilities:cobblestone_compressed,Double Compressed Dirt,false
compressedDirt3x,1xtile.extrautils:cobblestone_compressed@10,ExtraUtilities:cobblestone_compressed,Triple Compressed Dirt,false
compressedDirt4x,1xtile.extrautils:cobblestone_compressed@11,ExtraUtilities:cobblestone_compressed,Quadruple Compressed Dirt,false
compressedGravel1x,1xtile.extrautils:cobblestone_compressed@12,ExtraUtilities:cobblestone_compressed,Compressed Gravel,false
compressedGravel2x,1xtile.extrautils:cobblestone_compressed@13,ExtraUtilities:cobblestone_compressed,Double Compressed Gravel,false
compressedSand1x,1xtile.extrautils:cobblestone_compressed@14,ExtraUtilities:cobblestone_compressed,Compressed Sand,false
compressedSand2x,1xtile.extrautils:cobblestone_compressed@15,ExtraUtilities:cobblestone_compressed,Double Compressed Sand,false
concrete,1xtile.concrete@0,advancedRocketry:tile.concrete,Concrete,false
concrete,1xtile.chisel.concrete@0,chisel:concrete,Concrete,false
concrete,1xtile.ImmersiveEngineering.stoneDecoration@4,ImmersiveEngineering:stoneDecoration,Concrete,false
concrete,1xtile.ImmersiveEngineering.stoneDecoration@5,ImmersiveEngineering:stoneDecoration,Concrete Tile,false
conesHops,1xitem.grc.hops@0,Growthcraft|Hops:grc.hops,Hops,false
conesHops,1xitem.hopCones@0,psychedelicraft:hop_cones,Hop Cones,false
consumableCigar,1xitem.cigar@0,psychedelicraft:cigar,Cigar,false
consumableCigarette,1xitem.cigarette@0,psychedelicraft:cigarette,Cigarette,false
consumableJoint,1xitem.joint@0,psychedelicraft:joint,Joint,false
consumablePeyoteJoint,1xitem.jointPeyote@0,psychedelicraft:peyoteJoint,Peyote Joint,false
copperRod,1xitem.tconstruct.ToolRod@13,TConstruct:toolRod,Copper Tool Rod,false
crafterWood,1xtile.workbench@0,minecraft:crafting_table,Crafting Table,false
craftingAnvil,1xtile.anvil@0,minecraft:anvil,Anvil,false
craftingBook,1xitem.book@32767,minecraft:book,(wildcard),true
craftingBook,1xitem.writingBook@32767,minecraft:writable_book,(wildcard),true
craftingBook,1xitem.writtenBook@32767,minecraft:written_book,(wildcard),true
craftingBook,1xitem.enchantedBook@32767,minecraft:enchanted_book,(wildcard),true
craftingBook,1xgt.metaitem.01@32487,gregtech:gt.metaitem.01,Book,false
craftingBook,1xgt.metaitem.01@32488,gregtech:gt.metaitem.01,Book,false
craftingBook,1xgt.metaitem.01@32489,gregtech:gt.metaitem.01,Book,false
